"agent_A","agent_B","contact","date_start","date_stop","duration","dist_min","dist_mean","dist_max"
164,158,0,536,546,10,1.28,7.85,14.79
164,158,1,635,644,9,4.93,8.97,13.6
164,158,2,734,739,5,12.7,13.53,14.74
164,159,0,538,551,13,3.74,8.28,13.84
164,161,0,629,636,7,13.2,13.74,14.49
164,161,1,878,892,14,0.25,7.95,14.94
164,162,0,661,666,5,10.96,12.07,13.49
164,162,1,820,836,16,0.79,7.63,14.49
164,162,2,970,978,8,9.84,12.05,14.89
164,163,0,469,478,9,2.32,7.99,14.04
165,166,0,486,490,4,12.71,13.47,14.62
165,166,1,586,593,7,9.41,11.39,13.99
165,166,2,647,665,18,1.35,7.73,14.49
165,167,0,678,688,10,1.88,8.09,14.26
165,167,1,896,905,9,6.13,9.75,14.82
165,167,2,1005,1012,7,8.4,10.81,14.3
165,168,0,451,458,7,7.05,10.36,14.23
165,169,0,646,659,13,4.89,8.9,14.49
165,169,1,973,973,0,13.4,13.4,13.4
165,170,0,682,732,50,4.31,8.79,14.72
165,171,0,627,635,8,10.21,12.02,14.4
165,172,0,451,465,14,9.8,11.38,14.92
165,172,1,559,566,7,6.06,9.04,12.69
165,175,0,894,903,9,7.18,9.96,13.62
165,176,0,713,722,9,6.41,9.89,14.81
165,176,1,976,976,0,8.51,8.51,8.51
165,177,0,521,530,9,2.03,7.65,13.55
165,177,1,813,820,7,9.78,11.71,14.3
165,177,2,909,967,58,3.69,7.72,14.62
165,178,0,588,597,9,6.22,9.69,14.22
165,179,0,454,469,15,10.02,11.57,14.41
165,179,1,716,722,6,12.21,13.14,14.7
165,179,2,964,973,9,8.12,10.58,14.3
166,165,0,486,490,4,12.71,13.47,14.62
166,165,1,586,593,7,9.41,11.39,13.99
166,165,2,647,665,18,1.35,7.73,14.49
166,167,0,666,670,4,13.79,14.36,14.98
166,167,1,760,766,6,10.82,12.18,13.84
166,167,2,973,982,9,7.71,10.78,14.87
166,168,0,691,698,7,11.12,12.71,14.95
166,168,1,909,919,10,0.86,7.72,14.6
166,169,0,647,658,11,0.46,7.67,14.88
166,169,1,1032,1043,11,4.24,7.97,12.89
166,171,0,927,934,7,7.22,10.27,14.35
166,171,1,1024,1029,5,12.88,13.69,14.72
166,172,0,475,479,4,12.13,13.35,14.87
166,172,1,937,971,34,0.74,9.8,14.92
166,173,0,885,891,6,11.35,12.57,14.3
166,174,0,455,463,8,2.12,8,14.15
166,174,1,735,749,14,3.09,8.31,14.51
166,174,2,829,838,9,1.19,7.8,14.41
166,174,3,1018,1028,10,3.73,8.83,14.04
166,175,0,459,491,32,0.71,7.71,14.93
166,175,1,513,520,7,5.99,10.06,14.9
166,175,2,863,870,7,6.74,10.08,13.91
166,175,3,984,989,5,12.82,13.43,14.34
166,176,0,564,570,6,11.45,12.63,14.23
166,177,0,711,713,2,13.48,13.8,14.03
166,178,0,531,537,6,10.93,12.32,14.25
166,178,1,548,612,64,2.36,8.74,14.8
166,179,0,507,511,4,12.32,13.24,14.94
167,165,0,678,688,10,1.88,8.09,14.26
167,165,1,896,905,9,6.13,9.75,14.82
167,165,2,1005,1012,7,8.4,10.81,14.3
167,166,0,666,670,4,13.79,14.36,14.98
167,166,1,760,766,6,10.82,12.18,13.84
167,166,2,973,982,9,7.71,10.78,14.87
167,168,0,478,488,10,9.11,10.57,13.84
167,168,1,1023,1029,6,13.24,13.81,14.67
167,169,0,501,511,10,5.72,9.41,14.97
167,170,0,645,686,41,6.37,9.7,14.89
167,170,1,700,705,5,12.42,13.21,14.4
167,170,2,804,811,7,4.96,8.61,13.04
167,172,0,478,492,14,11.72,13.17,14.81
167,172,1,555,555,0,14.87,14.87,14.87
167,173,0,535,536,1,14.76,14.88,15
167,174,0,586,590,4,12.21,13.19,14.86
167,175,0,885,894,9,11.47,12.83,14.91
167,175,1,898,952,54,1.67,7.76,14.73
167,176,0,586,597,11,4.64,8.51,13.45
167,177,0,613,620,7,1.9,7.3,12.86
167,177,1,987,999,12,1.66,7.48,13.58
167,178,0,1022,1029,7,8.9,10.95,13.73
167,179,0,702,706,4,10.98,12.1,13.39
168,165,0,442,458,16,6.55,10.47,14.92
168,166,0,691,698,7,11.12,12.71,14.95
168,166,1,909,919,10,0.86,7.72,14.6
168,167,0,458,488,30,5.82,9.5,14.64
168,167,1,1023,1025,2,13.41,13.93,14.67
168,170,0,732,736,4,13.82,14.21,14.81
168,171,0,820,846,26,0.68,7.77,14.89
168,172,0,454,480,26,7.21,9.8,14.37
168,172,1,626,640,14,7.05,11.34,14.93
168,172,2,883,892,9,13.04,13.7,14.88
168,173,0,638,679,41,1,7.9,14.2
168,175,0,1010,1016,6,10.31,11.93,14.08
168,176,0,511,516,5,12.11,13.03,14.48
168,176,1,724,733,9,3.79,8.27,13.64
168,178,0,973,1000,27,9.88,12.15,15
168,179,0,547,552,5,11.58,12.76,14.69
168,179,1,813,820,7,9.69,11.86,14.96
168,179,2,901,909,8,2.38,7.57,12.69
168,179,3,990,1025,35,4.97,8.4,12.97
169,140,0,865,872,7,4.49,9.03,14.35
169,165,0,646,659,13,4.89,8.9,14.49
169,165,1,973,973,0,13.4,13.4,13.4
169,166,0,647,658,11,0.46,7.67,14.88
169,166,1,1032,1043,11,4.24,8.24,12.89
169,167,0,501,511,10,5.72,9.41,14.97
169,170,0,449,462,13,6.17,9.56,14.75
169,171,0,1054,1069,15,1.18,7.38,13.8
169,173,0,713,728,15,6.82,9.93,14.56
169,173,1,756,767,11,1.06,7.62,14.48
169,174,0,473,487,14,1.5,7.83,14.95
169,174,1,1055,1071,16,0.86,7.82,14.61
169,175,0,742,748,6,12.82,13.62,14.84
169,176,0,518,529,11,6.58,9.61,13.88
169,176,1,679,691,12,0.34,7.23,13.57
169,176,2,975,975,0,3.74,3.74,3.74
169,177,0,449,458,9,7.5,10,14.47
169,177,1,806,816,10,7.03,10.01,14.31
169,179,0,548,561,13,0.76,7.61,14.59
169,179,1,973,973,0,11.74,11.74,11.74
169,179,2,978,991,13,4.94,8.73,13.74
169,317,0,904,907,3,13.83,14.17,14.58
169,330,0,891,897,6,12.25,13.15,14.25
170,165,0,682,732,50,4.31,8.85,14.72
170,166,0,429,440,11,12.27,13.11,14.49
170,167,0,645,686,41,6.37,9.71,14.89
170,167,1,700,705,5,12.42,13.21,14.4
170,167,2,804,811,7,4.96,8.61,13.04
170,168,0,732,736,4,13.82,14.21,14.81
170,169,0,448,462,14,6.17,9.9,14.76
170,171,0,739,751,12,3.7,8.09,13.28
170,171,1,1009,1021,12,6.9,9.45,13.47
170,173,0,616,626,10,2.29,7.7,13.76
170,173,1,784,793,9,10.09,11.81,14.35
170,174,0,537,558,21,3.97,8.74,14.99
170,174,1,776,781,5,12.66,13.6,14.94
170,174,2,979,986,7,7.87,10.19,13.3
170,175,0,443,446,3,13.18,13.62,14.1
170,175,1,768,780,12,9.69,11.62,14.88
170,176,0,717,723,6,13.16,13.66,14.27
170,177,0,439,454,15,1.12,7.65,14.83
170,177,1,491,496,5,13.26,13.89,14.86
170,177,2,601,610,9,1.39,7.54,14.09
170,178,0,558,564,6,9.97,11.91,14.97
170,178,1,760,767,7,11.33,12.82,14.93
171,165,0,627,635,8,10.21,12.02,14.4
171,166,0,927,934,7,7.22,10.27,14.35
171,166,1,1024,1029,5,12.88,13.69,14.72
171,168,0,820,846,26,0.68,7.77,14.89
171,170,0,739,751,12,3.7,8.09,13.28
171,170,1,1009,1023,14,6.9,9.9,14.73
171,172,0,915,927,12,4.64,9.14,14.63
171,173,0,720,724,4,12.37,13.24,14.36
171,174,0,663,672,9,5.45,9.34,14.59
171,174,1,1022,1030,8,3.32,8.8,14.65
171,175,0,612,620,8,9.61,11.54,14.45
171,175,1,828,830,2,14.33,14.57,14.92
171,177,0,554,575,21,2.66,8.02,14.57
171,177,1,763,766,3,13.79,14.25,14.95
171,178,0,525,532,7,7.91,10.69,14.39
171,178,1,641,647,6,9.22,11.26,14.11
171,179,0,595,603,8,6.87,9.75,13.46
171,179,1,935,949,14,4.16,8.5,14.32
172,29,0,731,751,20,7.64,10.08,14.88
172,29,1,772,782,10,5.45,8.95,13.21
172,48,0,797,803,6,12.83,13.63,14.99
172,112,0,730,730,0,12.6,12.6,12.6
172,165,0,559,566,7,6.06,9.04,12.69
172,166,0,475,479,4,12.13,13.35,14.87
172,166,1,937,971,34,0.74,9.79,14.92
172,167,0,470,492,22,4.44,11,14.81
172,167,1,555,555,0,14.87,14.87,14.87
172,168,0,470,480,10,7.21,9.33,13.76
172,168,1,626,640,14,7.05,11.53,14.93
172,168,2,883,892,9,13.04,13.7,14.88
172,171,0,915,927,12,4.64,9.14,14.63
172,173,0,537,542,5,11.97,12.78,13.79
172,173,1,640,643,3,12.85,13.48,14.17
172,174,0,503,509,6,10.29,11.97,14.28
172,175,0,475,477,2,13.91,14.26,14.7
172,177,0,600,604,4,12.84,13.58,14.55
172,178,0,670,676,6,4.84,8.8,13.64
172,179,0,652,670,18,3.52,8.23,13.98
173,166,0,885,891,6,11.35,12.57,14.3
173,167,0,535,536,1,14.76,14.88,15
173,168,0,638,679,41,1,7.78,14.2
173,169,0,713,728,15,6.82,9.93,14.56
173,169,1,756,767,11,1.06,7.62,14.48
173,170,0,616,626,10,2.29,7.7,13.76
173,170,1,784,793,9,10.09,11.81,14.35
173,171,0,720,724,4,12.37,13.24,14.36
173,172,0,537,542,5,11.97,12.78,13.79
173,172,1,640,643,3,12.85,13.48,14.17
173,174,0,516,523,7,4.56,8.08,12.23
173,174,1,870,876,6,6.03,9.03,12.71
173,175,0,484,489,5,10,11.9,14.48
173,175,1,731,740,9,1.2,8.65,14.14
173,175,2,814,822,8,1.42,7.7,14.23
173,176,0,814,818,4,11.2,12.32,13.64
173,177,0,511,518,7,3.94,8.35,13.39
173,178,0,678,684,6,6.6,10.02,13.74
173,179,0,621,633,12,10.71,12.18,14.43
173,179,1,802,807,5,8.69,10.5,12.72
173,339,0,925,925,0,6.14,6.14,6.14
174,166,0,457,463,6,2.12,6.53,12.53
174,166,1,735,749,14,3.09,8.16,14.51
174,166,2,829,838,9,1.19,7.8,14.41
174,166,3,1018,1023,5,3.73,7.48,13.61
174,167,0,586,590,4,12.21,13.19,14.86
174,169,0,473,487,14,1.5,7.83,14.95
174,170,0,537,558,21,3.97,8.74,14.99
174,170,1,776,781,5,12.66,13.6,14.94
174,170,2,979,986,7,7.87,10.19,13.3
174,171,0,663,672,9,5.45,9.34,14.59
174,171,1,1022,1023,1,12.93,13.79,14.65
174,172,0,503,509,6,10.29,11.97,14.28
174,173,0,516,523,7,4.56,8.08,12.23
174,173,1,870,876,6,6.03,9.03,12.71
174,175,0,459,462,3,12.56,13.16,13.92
174,175,1,774,780,6,8.82,11.06,14.82
175,165,0,894,903,9,7.18,9.96,13.62
175,166,0,459,491,32,0.71,7.71,14.93
175,166,1,513,520,7,5.99,10.06,14.9
175,166,2,863,870,7,6.74,9.85,13.91
175,166,3,984,989,5,12.82,13.43,14.34
175,167,0,885,894,9,11.47,12.83,14.91
175,167,1,898,952,54,1.67,7.76,14.73
175,168,0,1010,1016,6,10.31,11.93,14.08
175,169,0,742,748,6,12.82,13.62,14.84
175,170,0,443,446,3,13.18,13.62,14.1
175,170,1,768,780,12,9.69,11.62,14.88
175,171,0,612,620,8,9.61,11.54,14.45
175,171,1,828,830,2,14.33,14.57,14.92
175,172,0,475,477,2,13.91,14.26,14.7
175,173,0,484,489,5,10,11.9,14.48
175,173,1,731,740,9,1.2,8.47,14.14
175,173,2,814,822,8,1.42,7.7,14.23
175,174,0,459,462,3,12.56,13.16,13.92
175,174,1,774,780,6,8.82,11.06,14.82
175,176,0,802,818,16,3.19,8.31,14.91
175,176,1,977,977,0,4.53,4.53,4.53
175,177,0,441,446,5,6.35,9.55,14.34
175,177,1,667,677,10,2.58,7.88,14.52
175,177,2,898,905,7,10.41,11.92,14
175,178,0,1012,1022,10,4.32,9.03,14.88
175,178,1,1048,1061,13,8.93,11.48,14.52
175,179,0,500,505,5,8.32,10.45,13.34
175,179,1,572,578,6,8.23,10.99,14.95
175,179,2,792,797,5,8.32,10.38,13
176,5,0,880,880,0,5.4,5.4,5.4
176,165,0,713,722,9,6.41,9.89,14.81
176,165,1,976,976,0,8.51,8.51,8.51
176,166,0,564,570,6,11.45,12.63,14.23
176,167,0,586,597,11,4.64,8.51,13.45
176,168,0,511,516,5,12.11,13.03,14.48
176,168,1,724,733,9,3.79,8.27,13.64
176,169,0,518,529,11,6.58,9.61,13.88
176,169,1,679,691,12,0.34,7.23,13.57
176,169,2,975,975,0,3.74,3.74,3.74
176,170,0,717,723,6,13.16,13.66,14.27
176,173,0,814,818,4,11.2,12.32,13.64
176,175,0,802,818,16,3.19,8.61,14.91
176,175,1,977,977,0,4.53,4.53,4.53
176,177,0,746,753,7,7.71,10.46,14.32
176,177,1,976,976,0,10.33,10.33,10.33
176,178,0,474,482,8,7.18,10.22,14.45
176,178,1,567,573,6,11.86,13.22,14.99
176,179,0,701,723,22,4.28,8.53,14.29
176,244,0,887,892,5,12.23,13.07,14.26
176,297,0,880,880,0,11.32,11.32,11.32
177,165,0,521,530,9,2.03,7.65,13.55
177,165,1,813,820,7,9.78,11.71,14.3
177,165,2,909,967,58,3.69,7.77,14.62
177,166,0,711,713,2,13.48,13.8,14.03
177,167,0,613,620,7,1.9,7.3,12.86
177,167,1,987,999,12,1.66,7.48,13.58
177,169,0,447,458,11,7.5,10.68,14.7
177,169,1,806,816,10,7.03,10.01,14.31
177,170,0,439,454,15,1.12,7.65,14.83
177,170,1,491,496,5,13.26,13.89,14.86
177,170,2,601,610,9,1.39,7.54,14.09
177,171,0,554,575,21,2.66,7.85,14.57
177,171,1,763,766,3,13.79,14.25,14.95
177,172,0,600,604,4,12.84,13.58,14.55
177,172,1,1051,1066,15,6.27,9.63,14.45
177,173,0,511,518,7,3.94,8.35,13.39
177,175,0,431,446,15,6.35,9.25,14.34
177,175,1,667,677,10,2.58,7.88,14.52
177,175,2,898,905,7,10.41,11.92,14
177,176,0,746,753,7,7.71,10.46,14.32
177,176,1,976,976,0,10.33,10.33,10.33
177,178,0,428,431,3,9.75,12.28,14.81
177,179,0,960,967,7,8.35,10.5,13.44
178,165,0,588,597,9,6.22,9.69,14.22
178,166,0,531,537,6,10.93,12.32,14.25
178,166,1,548,612,64,2.36,8.76,14.8
178,167,0,1022,1029,7,8.9,10.95,13.73
178,168,0,973,1000,27,9.88,12.16,15
178,170,0,558,564,6,9.97,11.91,14.97
178,170,1,760,767,7,11.33,12.82,14.93
178,171,0,525,532,7,7.91,10.69,14.39
178,171,1,641,647,6,9.22,11.26,14.11
178,172,0,670,676,6,4.84,8.8,13.64
178,173,0,678,684,6,6.6,10.02,13.74
178,175,0,1012,1022,10,4.32,9.03,14.88
178,176,0,474,482,8,7.18,10.22,14.45
178,176,1,567,573,6,11.86,13.22,14.99
178,179,0,512,514,2,13.14,13.48,13.67
178,179,1,671,674,3,13.06,13.8,14.97
178,179,2,747,753,6,9.33,11.72,14.9
178,286,0,887,895,8,11.25,12.65,14.69
178,287,0,883,890,7,9.53,11.59,14.37
178,290,0,816,816,0,10.63,10.63,10.63
178,293,0,942,955,13,5.11,8.39,14.8
178,296,0,938,955,17,11.18,12.28,14.89
178,298,0,817,817,0,11.51,11.51,11.51
178,298,1,871,883,12,1.7,7.61,14.37
179,165,0,716,722,6,12.21,13.14,14.7
179,165,1,964,973,9,8.12,10.58,14.3
179,166,0,507,511,4,12.32,13.24,14.94
179,167,0,702,706,4,10.98,12.1,13.39
179,168,0,547,552,5,11.58,12.76,14.69
179,168,1,813,820,7,9.69,11.86,14.96
179,168,2,901,909,8,2.38,7.57,12.69
179,168,3,990,1026,36,4.97,8.64,14.52
179,169,0,548,561,13,0.76,7.61,14.59
179,169,1,973,973,0,11.74,11.74,11.74
179,169,2,978,991,13,4.94,8.73,13.74
179,171,0,595,603,8,6.87,9.75,13.46
179,171,1,935,949,14,4.16,8.5,14.32
179,172,0,652,670,18,3.52,8.23,13.98
179,173,0,621,633,12,10.71,12.18,14.43
179,173,1,802,807,5,8.69,10.5,12.72
179,175,0,500,505,5,8.32,10.45,13.34
179,175,1,572,578,6,8.23,10.99,14.95
179,175,2,792,797,5,8.32,10.38,13
179,176,0,701,723,22,4.28,8.41,14.29
179,177,0,960,967,7,8.35,10.5,13.44
179,178,0,512,514,2,13.14,13.48,13.67
179,178,1,671,674,3,13.06,13.8,14.97
179,178,2,747,753,6,9.33,11.72,14.9
180,181,0,513,542,29,1.07,8.38,14.93
180,181,1,827,850,23,2.06,9.18,14.64
180,182,0,749,757,8,8.15,10.65,14.22
180,183,0,683,694,11,4.71,9.38,14.5
180,183,1,1047,1061,14,7.04,10.22,14.58
180,184,0,900,948,48,0.9,8.18,14.84
180,186,0,787,799,12,5.45,9.15,14.01
180,186,1,990,1004,14,7.46,10.36,14.4
180,187,0,485,493,8,7.63,10.3,14.05
180,187,1,591,601,10,3.24,8.18,13.93
180,187,2,702,723,21,7.52,9.94,14
180,187,3,919,927,8,8.32,10.83,14.8
180,189,0,439,444,5,11.28,12.81,14.41
180,190,0,753,760,7,10.35,11.83,13.99
180,191,0,844,854,10,7.3,10.34,14.96
180,192,0,578,587,9,12.26,13.3,14.86
180,193,0,769,782,13,2.34,7.85,14.19
180,193,1,987,989,2,3.15,10.2,14.43
180,194,0,683,723,40,6.91,9.24,14.7
181,180,0,513,542,29,1.07,8.3,14.93
181,180,1,827,850,23,2.06,9.38,14.64
181,182,0,671,678,7,10.22,12.05,14.44
181,182,1,884,893,9,2.52,7.93,14.46
181,183,0,960,969,9,1.38,7.28,13.35
181,184,0,726,739,13,4.37,8.77,14.79
181,184,1,861,871,10,10.48,12.22,14.82
181,185,0,780,790,10,10.99,12.45,14.84
181,186,0,694,700,6,11.49,12.59,14.27
181,187,0,428,443,15,4.05,7.67,14.38
181,187,1,628,639,11,4.35,9.05,14.5
181,188,0,654,667,13,3.8,8.35,14
181,191,0,640,647,7,10,11.94,14.63
181,191,1,843,852,9,3.69,8.55,14.38
181,192,0,621,632,11,2.22,8.15,14.77
181,192,1,957,964,7,10.32,11.82,14.11
181,193,0,662,690,28,5.25,9.19,14.91
181,193,1,699,703,4,14.84,14.89,15
181,193,2,706,715,9,2.71,7.74,13.45
181,194,0,936,944,8,14.38,14.56,14.86
182,180,0,749,757,8,8.15,10.65,14.22
182,181,0,671,678,7,10.22,12.05,14.44
182,181,1,884,893,9,2.52,7.93,14.46
182,183,0,907,911,4,10.97,12.29,14.36
182,184,0,443,447,4,10.28,12.13,14.1
182,184,1,548,556,8,8.28,10.82,14.3
182,184,2,673,681,8,9.68,11.51,14.4
182,184,3,1004,1010,6,13.69,14.17,14.93
182,185,0,443,447,4,6.79,9.85,13.2
182,185,1,579,588,9,2.28,7.5,13.25
182,185,2,716,724,8,7.04,9.88,13.36
182,185,3,855,858,3,13.76,14.07,14.42
182,186,0,551,559,8,0.68,7.63,14.16
182,186,1,953,960,7,6.81,9.93,13.91
182,187,0,823,829,6,8.07,11.07,14.98
182,187,1,908,916,8,4.69,8.97,14.91
182,188,0,705,730,25,0.91,7.57,14.59
182,188,1,1024,1032,8,10.05,11.87,14.62
182,189,0,742,752,10,10.19,11.97,14.64
182,189,1,1043,1050,7,12.1,12.92,14.11
182,190,0,762,778,16,11.98,12.98,14.66
182,190,1,869,878,9,12.81,14.01,14.79
182,190,2,1035,1043,8,0.81,7.44,13.78
182,192,0,792,800,8,3.77,8.89,14.64
182,193,0,572,579,7,2.79,8.12,14.25
182,193,1,668,676,8,7.7,10.55,14.83
182,194,0,494,502,8,11.34,12.8,14.94
182,194,1,512,523,11,12.88,13.59,14.77
182,194,2,534,545,11,9.65,11.54,14.33
182,194,3,852,867,15,0.52,7.63,14.78
183,180,0,683,693,10,4.71,9.18,14.21
183,180,1,1047,1047,0,14.58,14.58,14.58
183,181,0,960,969,9,1.38,7.28,13.35
183,182,0,907,911,4,10.97,12.29,14.36
183,184,0,622,631,9,5.93,9.59,14.71
183,184,1,764,787,23,3.27,7.81,14.6
183,185,0,517,525,8,8.27,10.8,14.72
183,185,1,1026,1047,21,6.11,8.98,14.09
183,186,0,616,619,3,12.95,13.41,13.95
183,186,1,816,825,9,4.16,8.51,13.95
183,187,0,530,532,2,14.25,14.5,14.88
183,187,1,611,618,7,6.48,9.55,13.5
183,187,2,778,785,7,2.77,8.41,14.4
183,187,3,897,909,12,3.42,8.38,14.75
183,187,4,1027,1030,3,12.38,13.09,13.99
183,188,0,894,911,17,7.58,10.39,14.46
183,188,1,988,995,7,9.55,11.26,13.68
183,189,0,586,595,9,10.5,12.25,14.95
183,189,1,843,851,8,7.34,9.99,13.67
183,190,0,486,487,1,14.82,14.84,14.85
183,190,1,651,659,8,6.39,9.51,13.43
183,190,2,818,825,7,1.6,7.33,13.1
183,190,3,986,992,6,9.13,11.52,14.91
183,191,0,797,807,10,2.34,8.43,14.81
183,192,0,486,497,11,2.55,7.45,12.91
183,192,1,541,575,34,4.66,8.71,14.5
183,192,2,605,616,11,5.57,9.25,14.3
183,192,3,724,734,10,7.73,10.39,13.98
183,192,4,844,852,8,10.95,12.39,14.37
183,192,5,887,908,21,12,13.03,14.83
183,192,6,965,973,8,13.18,13.67,14.3
183,193,0,477,488,11,8.43,11.24,14.46
183,193,1,629,636,7,3.21,8.09,13.42
183,194,0,675,698,23,1.13,7.69,14.76
183,194,1,802,812,10,4.09,8.92,14.93
183,194,2,985,1007,22,2.44,7.83,14.31
184,180,0,900,948,48,0.9,8.25,14.84
184,181,0,726,739,13,4.37,8.77,14.79
184,181,1,861,871,10,10.48,12.22,14.82
184,182,0,424,424,0,14.52,14.52,14.52
184,182,1,436,447,11,9.53,12.16,14.85
184,182,2,548,556,8,8.28,10.82,14.3
184,182,3,673,681,8,9.68,11.51,14.4
184,182,4,1004,1010,6,13.69,14.17,14.93
184,183,0,622,631,9,5.93,9.59,14.71
184,183,1,764,787,23,3.27,8.09,14.6
184,185,0,424,462,38,2.37,8.54,14.42
184,185,1,813,832,19,1.68,7.75,14.52
184,186,0,550,590,40,5.44,10.99,14.62
184,186,1,703,711,8,10.39,11.99,14.57
184,186,2,1036,1048,12,9.27,11.82,14.67
184,187,0,778,789,11,3.57,8.69,14.81
184,187,1,921,926,5,12.72,13.56,14.93
184,188,0,663,675,12,9.61,11.65,14.9
184,189,0,647,660,13,10.14,11.91,14.93
184,190,0,574,585,11,8.45,10.93,14.83
184,191,0,645,653,8,8.09,10.72,14.38
184,191,1,989,998,9,1.5,7.17,12.89
184,193,0,634,666,32,3.5,8.5,14.89
184,193,1,717,723,6,11.74,12.84,14.58
184,194,0,568,575,7,14.37,14.57,14.87
185,181,0,780,790,10,10.99,12.45,14.84
185,182,0,579,588,9,2.28,7.5,13.25
185,182,1,716,724,8,7.04,9.88,13.36
185,182,2,855,858,3,13.76,14.07,14.42
185,183,0,517,525,8,8.27,10.8,14.72
185,183,1,1026,1028,2,12.13,13.1,14.09
185,184,0,462,462,0,13.78,13.78,13.78
185,184,1,813,832,19,1.68,7.75,14.52
185,186,0,479,498,19,7.89,10.6,14.86
185,186,1,744,755,11,6.72,10.02,14.75
185,187,0,1009,1022,13,1.13,7.1,13.15
185,188,0,715,730,15,6.27,9.8,14.62
185,190,0,662,678,16,7.78,10.56,14.81
185,190,1,726,732,6,12.7,13.49,14.6
185,190,2,962,972,10,6.96,10.14,14.39
185,191,0,670,684,14,9.93,11.5,14.03
185,191,1,964,978,14,0.31,7.68,14.64
185,193,0,508,521,13,2.77,8.34,14.94
185,193,1,542,564,22,10.65,12.31,14.84
185,193,2,1005,1014,9,8.97,11.05,14
185,194,0,837,858,21,6.95,10.09,14.68
186,180,0,787,799,12,5.45,9.15,14.01
186,180,1,990,1004,14,7.46,10.36,14.4
186,181,0,694,700,6,11.49,12.59,14.27
186,182,0,551,559,8,0.68,7.63,14.16
186,182,1,953,960,7,6.81,9.93,13.91
186,183,0,616,619,3,12.95,13.41,13.95
186,183,1,816,825,9,4.16,8.51,13.95
186,184,0,550,590,40,5.44,11.04,14.62
186,184,1,703,711,8,10.39,11.99,14.57
186,184,2,1036,1043,7,9.27,11.85,14.67
186,185,0,479,498,19,7.89,10.66,14.86
186,185,1,744,755,11,6.72,10.02,14.75
186,187,0,841,843,2,14.29,14.46,14.66
186,189,0,625,637,12,5.95,9.68,14.39
186,190,0,582,590,8,8.77,11.26,14.53
186,190,1,818,828,10,4.28,8.45,13.36
186,192,0,505,515,10,3.99,8.67,14.4
186,193,0,501,508,7,7.06,10.01,14.28
186,193,1,687,696,9,2.26,8.12,14
186,194,0,566,584,18,3,7.94,14.48
186,194,1,1037,1038,1,14.8,14.83,14.86
187,180,0,485,493,8,7.63,10.3,14.05
187,180,1,591,601,10,3.24,8.18,13.93
187,180,2,702,723,21,7.52,10.06,14
187,180,3,919,927,8,8.32,10.83,14.8
187,181,0,628,639,11,4.35,9.45,14.5
187,182,0,823,829,6,8.07,11.07,14.98
187,182,1,908,916,8,4.69,8.97,14.91
187,183,0,530,532,2,14.25,14.5,14.88
187,183,1,611,618,7,6.48,9.55,13.5
187,183,2,778,785,7,2.77,8.41,14.4
187,183,3,897,909,12,3.42,8.38,14.75
187,183,4,1027,1030,3,12.38,13.09,13.99
187,184,0,778,789,11,3.57,9.09,14.81
187,184,1,921,926,5,12.72,13.56,14.93
187,185,0,1009,1022,13,1.13,7.1,13.15
187,186,0,841,843,2,14.29,14.46,14.66
187,188,0,896,907,11,4.52,8.86,14.89
187,189,0,881,896,15,4.81,9.28,14.93
187,190,0,665,671,6,9.57,11.75,14.62
187,191,0,716,720,4,13.29,13.97,14.88
187,191,1,895,896,1,14.1,14.11,14.12
187,192,0,521,525,4,13.67,14.11,14.88
187,192,1,614,625,11,13.84,14.28,14.98
187,192,2,893,904,11,3.84,8.61,14.28
187,194,0,700,705,5,13.18,13.85,14.93
187,194,1,714,737,23,1.39,7.68,14.78
187,194,2,1039,1044,5,4.38,8.24,13.81
188,32,0,768,786,18,7.94,10.17,14.7
188,37,0,766,766,0,6.79,6.79,6.79
188,37,1,778,782,4,12.5,13.49,14.53
188,43,0,804,807,3,12.02,12.76,13.7
188,181,0,654,667,13,3.8,8.35,14
188,182,0,705,730,25,0.91,7.57,14.59
188,182,1,1024,1032,8,10.05,11.87,14.62
188,183,0,452,475,23,10,11.81,14.92
188,183,1,894,911,17,7.58,10.39,14.46
188,183,2,988,995,7,9.55,11.26,13.68
188,184,0,663,675,12,9.61,11.65,14.9
188,185,0,715,730,15,6.27,9.8,14.62
188,187,0,896,907,11,4.52,8.86,14.89
188,189,0,919,973,54,5.27,9.21,14.98
188,190,0,981,998,17,2.43,7.86,14.08
188,191,0,444,470,26,8.03,10.62,14.61
188,191,1,615,620,5,14.66,14.78,14.98
188,191,2,889,890,1,14.89,14.92,14.95
188,192,0,681,692,11,8.29,10.83,14.82
188,192,1,881,919,38,4.87,8.96,14.64
188,193,0,458,476,18,3.63,8.38,14.37
188,193,1,659,667,8,9.85,11.94,14.6
188,194,0,980,996,16,8.1,10.6,14.37
189,182,0,742,752,10,10.19,11.97,14.64
189,182,1,1043,1050,7,12.1,12.92,14.11
189,183,0,586,595,9,10.5,12.25,14.95
189,183,1,843,851,8,7.34,9.99,13.67
189,184,0,647,660,13,10.14,11.91,14.93
189,186,0,625,637,12,5.95,9.68,14.39
189,187,0,881,896,15,4.81,9.28,14.93
189,188,0,919,973,54,5.27,9.21,14.98
189,190,0,999,1017,18,9.76,11.56,14.49
189,190,1,1026,1037,11,6.09,9.62,14.39
189,191,0,895,908,13,4.19,8.88,14.61
189,192,0,830,846,16,1.37,7.71,14.74
189,192,1,911,920,9,14.43,14.61,14.9
